,review_id,sale_count
4527,r1jhvbloj0uv07,0
4528,r1y8i4ikk7jv4t,0
4529,r35g6m6vqsyvrc,0
4530,r1164rzcxi1b0,0
4531,r2dzi0johtva8j,0
4532,r3fywc7qlp6kw3,0
4533,rx50j2nhmhkef,0
4534,r2o24dwqd56kvf,0
4535,rwfhcqkcooiwq,0
4536,r5fbaao7ozto2,1
4537,rlujtfcr7tfc4,0
4538,r2z94vuzbdglso,0
4539,r385vvpz8khkhj,0
4540,rtr01o1ru8ar1,0
4541,r3hf6eccuz0ndi,0
4542,r36hlobzesve1y,0
4543,r4zv9djmy5tn,0
4544,r1fzd2gaagsikz,0
4545,r3luqtvqnmvarz,0
4546,r2iajz4rucycgq,0
4547,r2c6v9e91rklao,0
4548,r1wotw6u3ygij8,0
4549,r2k7f0rk8zd7ps,0
4550,rxpatr12c2507,0
4551,r2hm43zyxqx7lf,0
4552,r10izgzh49f1vp,0
4553,r2ml5mg4ob9gbw,0
4554,r1uq65inub861l,0
4555,r3rdiehmqeqetv,0
4556,r1d3i2p21iq3h7,1
4557,r64j26ew2cptw,0
4558,rd46t03xelyns,0
4559,r2q9rpybfpvgoi,0
4560,r36tx914n425za,0
4561,r3srh4tw4gvold,0
4562,r27vc1cbkrxpix,0
4563,rcj01k4fb9352,0
4564,ro1m595frt5t0,0
4565,r2c0gtv6dph8sc,0
4566,r1qz86lv4oovq0,0
4567,r21muunt5iedui,0
4568,r2uxigf7vzl2ud,0
4569,r3glgfzw8fcg0m,0
4570,r3lqgqns14zs2i,0
4571,r21nlw9d0oe630,0
4572,r256rae35in6uz,0
4573,rj7j0vpyxl03h,0
4574,r3p1sn02mc6504,0
4575,r2syx21j1f50xk,0
4576,r3u1i8nsjya26b,2
4577,r21zz9m1j46qes,0
4578,rotjcqb7sob41,0
4579,r3ajw2df3fhjl4,0
4580,r1xtu2pn8itnx2,0
4581,r33suvzwac92na,1
4582,rdtg3suiwkwjl,0
4583,rwwxni5c9t8dh,0
4584,r3amrq4bvy9a9p,0
4585,r3tn7dgvqhvn4c,0
4586,r3k13u55nj8mvo,0
4587,r23czgfjsw4vtk,0
4588,rup78yq4a1kiq,1
4589,r3nls2xojhww2z,0
4590,rf32wnzaxbv6o,0
4591,r27sqaa4mg4lh3,0
4592,r3axgh3wzwxza3,0
4593,r1kr7g1ghmhkht,0
4594,rpxcz0ancrvvr,0
4595,r3rtoyr5bfuy0b,0
4596,r3evzgylyvh3dv,1
4597,r2mwerwjifkkzy,0
4598,r24cf1tkfp5fm1,0
4599,r1kl1c3k0n9wtd,0
4600,r3mhwa7eshafw5,0
4601,r2ud280x94tmzo,0
4602,r1jlu20x51rklj,0
4603,r2yu50ztqttoev,0
4604,rs9t3cx3rm6t0,0
4605,r3unhhnsb3ahxx,0
4606,rooz7ymaapnal,0
4607,r2wen2kl30sk4x,0
4608,r2f4z11he3sb0b,0
4609,r28ptkb3eynxju,0
4610,r2nf93jwzamyfp,0
4611,r1oyr2iw4l5puc,0
4612,r1htun4mazp5hm,0
4613,rs1e4e7funsyw,0
4614,r1305lrnjbid7p,0
4615,r3ag9fdf6qigxj,1
4616,r3de7rt6l8x2wt,0
4617,r1j6a0y375o0yr,0
4618,r257nci1rcxpix,0
4619,r101tcl4c0b6s7,0
4620,r3qa56mv6vujbq,0
4621,r230g850zl7awj,1
4622,rzq4owo5ydglw,0
4623,r1ougzdjdktcvj,0
4624,r30fftriwep5sj,0
4625,RZSJ1AWRMX9CX,2
4626,R3Q2D05CJROSYX,1
4627,R710TFS6EOHKL,50
4628,RIGP58GUQUM3W,1
4629,RQ3U4941117JZ,2
4630,ROA2UH4PY8KYC,51
4631,RZNFF2J5VHTRO,2
4632,r3t7a08qu55m90,0
4633,r19k0t31autkda,0
4634,r33dtl2fhuc46a,0
4635,r29fog9ii112i3,0
4636,rmni3tyjgqwc0,1
4637,r282rwb87o66ux,1
4638,r2fijyy6amjbja,0
4639,rl3gedqms9xzf,0
4640,r35kr26ewe40g0,0
4641,r2qcljqldhys1z,0
4642,R2ILT7L18EWNAJ,1
4643,R1A9XYVIFOZN37,3
4644,R1Y7RPNT317UQ9,2
4645,RWVEFYN6VJE9S,17
4646,R834TI8VTDFI2,2
4647,R3Q1RSWQ37A233,23
4648,RQZLHCNRQHHK0,0
4649,RJ7FG13C45550,0
4650,R10KZCT1936WX1,1
4651,RILFVIDM3AETJ,0
4652,R2WBZOD7T3CD86,0
4653,R3LRLYKQ5ODZ8P,1
4654,RH50BJFWF6K5H,2
4655,R1CMD5X9SIDB22,10
4656,R1BEC4ZGEFF58U,1
4657,RKH64359WOH59,0
4658,R2GUOO9CE17DL0,1
4659,R2RPB292RMN3RG,20
4660,R3IFAPDAUKTKCP,16
4661,R3Q8MCUGUP9LHC,4
4662,R1YXIGI3YMP2N9,1
4663,R2TZQ5X3MDNX62,3
4664,RUTQ8RJ02J2JZ,0
4665,R2H0FRRDR370E5,5
4666,R3IXGK2A2BOSL8,2
4667,R3JKZJCLF4AV2X,4
4668,RPEGTE56P9BWB,1
4669,R1U8IX5PB8MEQK,1
4670,R2NM9F720LFOWY,1
4671,R2A237F741B1HM,3
4672,RKYHQAY5DG98O,6
4673,R1B7END041RIIK,11
4674,R1KC5SH9P81YCK,1
4675,R3JW62MH9X3XFQ,2
4676,R2RP1BOLV2L8QB,3
4677,R1U6GHC1YE75O3,0
4678,R2VV8X582T9FD8,1
4679,R1ZWUU588FYP92,5
4680,R40V6564R7NXL,12
4681,RU2HJ0MTC0Y15,3
4682,R1HXJVBU12XPXT,7
4683,R340COGYKTE2ZY,0
4684,R3FDM2KCFI09KE,1
4685,R3FDO0DB12YLF3,19
4686,RJXD6UQYJKXTF,3
4687,R2XTKTUF49B8JT,4
4688,R2OZQ7FFODB89R,4
4689,R2CBDNND3D4390,0
4690,r12w8urqltppmt,0
4691,r2b6uhrx83pri3,0
4692,r1m0q6jauau01c,0
4693,rkhezv8vd88df,0
4694,r392k034aiot8o,11
4695,rahtabetjvs05,1
4696,r18vidf7q8renc,0
4697,r1brdxoyhoklr0,1
4698,r2t67ckksdzazp,0
4699,rb2yktntu4tqp,0
4700,r1abjpnuv7uj74,0
4701,r13mqy9sd4rl5z,0
4702,rhydqfis6trnd,0
4703,r360vpme67rxbf,0
4704,rxsyfut6nc5sj,0
4705,r1ruy48lpsfit3,0
4706,r2ux8p2atpviq0,0
4707,r17bmkmt5mrzit,1
4708,RWX3FVG1TD9QF,0
4709,R1WM0UANFWOSZD,0
4710,R9I26M9ZLZTJ5,0
4711,R183QEUPOZKYX9,18
4712,R1KF8L209UIOSC,6
4713,R27BU3872YY8K2,8
4714,R2MA8IYOTXT6T9,40
4715,R5626D3FXQC1U,2
4716,R3LJO0M19KQGPP,3
4717,R1KXNBPFIHWB4Q,1
4718,R2YB0VXSAL1I01,4
4719,R1XIYIORKZXFU4,1
4720,R11L6HC1N84J4D,0
4721,R2T58X8QYEMJWL,1
4722,R31GDPJ4Q5JASU,19
4723,R14Q7J75T84VE9,1
4724,R3JIC4LZL2EJ3J,0
4725,RK5PF7T54SN1C,38
4726,R3ML4Z5H7JTB3I,5
4727,RHVIYM00PIKEA,39
4728,R21WSOI1CJ1EX7,12
4729,R2TKGIPFQMFSBH,2
4730,R1P6B5UTMAB0BZ,6
4731,R1IDWGMM1FMY3,40
4732,RFD77P14ARH0S,5
4733,RIYEDJZU1JL8G,2
4734,R1NWG70NHJ96BR,41
4735,RW4CQCTQRZ1LI,42
4736,R1112337VPNWV3,1
4737,R2KTPWWJ9Z09NN,1
4738,R1FH19GPGIBXU0,4
4739,R2JVT3YXISYUBA,2
4740,R6OYN3I9QX7FY,3
4741,RO0OXPNGW4G9O,43
4742,RRVGM2456W8YD,6
4743,RHCVF7B1Q8W47,3
4744,R1TO95WPD3OPKQ,4
4745,RE9B4J5HYSU2A,2
4746,RTCXG1ZXG0SU,3
4747,R1QYO7LGJCPBX4,0
4748,R1RBUJ2VAX39UW,2
4749,R1S352BOL8ZRQ3,4
4750,R3RA70MA4OCNV5,13
4751,RCFO3538QTAC,1
4752,RGBE6H3PPP6VM,20
4753,R1W0JN549874HH,10
4754,R3QSZJTWEOY2GE,1
4755,R2DUVDIMUWWSPR,1
4756,R1X6R9IC6VLLVG,2
4757,R2HBSB4X14O0WI,3
4758,ROE8JYW291MH9,44
4759,R2VRR8WDQU9Z4S,4
4760,R2K9N7ZBT8DEX,2
4761,RMIJ1EN0482M1,21
4762,RXXF41MTUW6P6,4
4763,R8E7JV51HIEDZ,14
4764,R1WK9HR7BNM6JY,1
4765,R1EZG2VWFN55NR,4
4766,R3NTWN833GTMD3,2
4767,R1WLNE6HKZA6E5,7
4768,RYDJ173NIM6X2,3
4769,R21AFBJBTVZ273,2
4770,R2JTJCQDE1983,7
4771,R2L1J0I4L1673T,5
4772,R34QYCHM1VVT8Q,1
4773,R27GYZ4HPXOF54,10
4774,R3F59LOARSSDX,3
4775,R3CGWYXPB1D96I,12
4776,RSJISY3VHSURT,4
4777,R3OL73TGTM22XJ,2
4778,R9QHGJQM999BI,20
4779,RCRPK332GKP30,5
4780,RJ3FTOG9CYBVB,5
4781,RSPV4C9RA4OPF,2
4782,R3QMBM6S86JE23,7
4783,R1A5XWE4J9UPRS,21
4784,R33XRC0RT21T8F,22
4785,R1V5RXALAPZQ6U,4
4786,R1OHWRBY1CAT80,0
4787,rcqnr8349iu5q,0
4788,r338u1oqr1owl1,2
4789,r2vi4linshoe4e,0
4790,rm0e8uqw05qsj,0
4791,r1t9ib5ofbfzmu,0
4792,r2f83wua3abv2t,0
4793,r3ncpt66sg5gf5,0
4794,r3v1cl48dj5gys,0
4795,rdjo812g2ab53,0
4796,ruz0fjdz255r,0
4797,r2oirc3pycnd8c,0
4798,r1lpfh0v5tzd6b,0
4799,r2z21smw49vl3j,0
4800,r47e1qno9l9nv,2
4801,r3h0wtk1degri4,1
4802,r1pzpc4pgm6jcg,0
4803,r1fj8y0d72s9ug,0
4804,r3u1ms33vedypk,0
4805,r25wag0djqytui,0
4806,r16cpb3ntewa5m,1
4807,r1kljgkamymo8,0
4808,rtqky5w1l0uo2,0
4809,r3l8b7g1xjf8he,0
4810,ruyz4qmjlroyt,0
4811,r3qvwlosz2m079,0
4812,r12bu8801lpeyv,0
4813,r2a0fo0sn52s1e,1
4814,rqgrsvcge9mhw,0
4815,r15snmzfx3it3z,0
4816,rb251toghw0vb,0
4817,r2qsl5c56tw9ol,0
4818,r18ehih6kqbnfe,0
4819,r2udxhvghs1n50,0
4820,r2cawqsx02kn82,5
4821,rpfkqt0d0bfc5,0
4822,rxjm29edyuan,0
4823,r2jwzm8b4g9d8w,0
4824,r2306s8b013evc,0
4825,r18grvrt747l8x,0
4826,r11q2w9jheeayi,0
4827,r2uqx6y2i62qy9,0
4828,r107x97w1q5k5b,0
4829,r2kb5ht5p2r2uo,0
4830,r2nffawp6fysaj,0
4831,r1l4hjl2l9pftp,0
4832,r361ok9q5cgwtl,0
4833,r2l86prc7o4nzh,1
4834,rj5e44noz7war,0
4835,r1pi7jpn345mf6,0
4836,rcctmwwiqmbss,0
4837,R2K8O8U1NICJ6P,0
4838,R17VEPWQ22HN26,1
4839,R2JUQWEGKL1BUM,0
4840,R1JBGRO0XV54YK,2
4841,R2RBPJA4NQY6S2,2
4842,R1DR6LO3FWH1VV,31
4843,R1HBGKF4CPSHSP,4
4844,R1VIJ8YJXN5J4V,2
4845,R3T4P8SQ1DF5R9,10
4846,R3RNE70W9M92YP,11
4847,R1PI6LWLM9XFCI,3
4848,R2IXOT2QV2MHGA,2
4849,R2U2WMQ4GHPYK5,32
4850,R3CWIBLGWMZUMN,23
4851,R3I7GF4G9S42SD,24
4852,R2WLO4MPP3LD99,0
4853,R3C4ZQC3JPSHLQ,33
4854,R2X3N2JON1ULNP,3
4855,R1KLVUWGLFRMHJ,0
4856,RKEM20PTF6Z63,4
4857,R3C2MTYEULAEFX,5
4858,R2CO4NSZ0QIVAL,34
4859,RTKFCMP7DH7EI,13
4860,R1EL0ZSIKVR0OH,35
4861,RG8ME1MJQXZOY,6
4862,RB0F6SQXJKMBH,6
4863,R12MRR4U4R7X4X,25
4864,R25DIJINIPUDT3,1
4865,R1B0KASG2QP2A2,12
4866,R3L74NFXEUN3AB,7
4867,R3PUY0YC97T78,0
4868,REJ7VFDZWQRUK,1
4869,R19K5518NLIVTT,0
4870,R3FNWAIAP7BJW9,6
4871,R36ZIVXF3GGQZ,2
4872,RIX8PKD5TT7U1,5
4873,R367HXCYPKQURQ,7
4874,R2P69H2XK892HD,14
4875,RK0ABAF09II9X,15
4876,R2AJLWVR0WP8O2,16
4877,RWLWBX5GE74Y4,35
4878,R25V9V7E2YR6T8,2
4879,R1AF2BWZQ2ODBE,1
4880,R20AUB5LPR1CMO,2
4881,R2U5TEU5LNUDYU,17
4882,R1Z35Q32PC1AM7,26
4883,R2ATRZ38OFPSNP,5
4884,R7C7XH1H1DLMV,0
4885,R3DXYW2K4DBU6X,3
4886,R3NHSYXNLI86IT,5
4887,RCULVX3MNEGRO,1
4888,RBLCN1QX8WSH3,2
4889,R1TK6VAWKFIQJW,0
4890,R3HQ2NUSK5UUDL,27
4891,R23OFX8LTIYU1P,7
4892,RN7JEZI4TEYYZ,2
4893,R2F3Q6LKSMG1FZ,17
4894,RO5X0FV2OQ9XY,7
4895,R1M85JSX4I2FBJ,3
4896,R1P0X47CAKLGPE,18
4897,R9WCJRUW9GNHO,31
4898,R3VZBFOUWWEAXP,12
4899,R1A6VKCHA21SS,0
4900,R319FW5G1KWWTR,8
4901,R1UCPLK0IM9P06,2
4902,R2VKMA954ST4AZ,0
4903,R11BU9L9Z9TONH,1
4904,R6MT01CZ3WQLC,4
4905,R3IWAML8YDY89,28
4906,R1PSYRMVTVJ6GR,1
4907,R3JFNASDZOQIVU,13
4908,R15I848XEB6I4B,1
4909,R1N0COHDKFFZ5E,18
4910,R2NECPMVZZA5WQ,3
4911,R12VM397EDC0FF,0
4912,R279VC0WN1C57Y,1
4913,R1136ER68SHVTS,1
4914,R3U8HC1SG0XEY4,11
4915,R2IFIWA8BJUJ27,4
4916,R24FOO8V5PSAK9,1
4917,RBM98PWGUMTXP,2
4918,R173Q90LGOGQ5D,5
4919,R3KOWW5UY6YBSM,30
4920,RMQOW3B1UYQHS,19
4921,R1PB9E265XRTNL,1
4922,RPDV8MD9CE0KS,31
4923,R2819NGA03AO78,5
4924,RQLZMWWXZZFM6,2
4925,RB6TZFOZ5YTYD,3
4926,R38EFDRMSSO6KK,12
4927,R2D2CV2UZO64V7,8
4928,R13VKTPTW66C8H,3
4929,RBGEEUO9U0TSB,3
4930,R1QU66557IKNN2,5
4931,R39DA18Y6XFB7P,1
4932,R1MY81R41HI8N8,19
4933,R1WHG0QMG9HC2N,0
4934,R2TF9RRVLTSDIN,2
4935,RBDRDVV34JNEW,2
4936,R36J96PCIA1JZR,2
4937,R3JWPJDHO3KCQM,6
4938,R1MPPTRY2C4PCR,20
4939,R2Y0Y3VTE0WH4,6
4940,RG85Z5J5LCB12,2
4941,R1EHKBHWNI2U06,0
4942,R3UX01ESUBHFYI,1
4943,RBUW48AA17IKX,21
4944,REF079SQAARVZ,0
4945,R9KIF75EDKAII,0
4946,R3OH06GFY8OJJR,3
4947,R2ED6EWCWZUFGG,2
4948,R2QAO81B95XU4A,0
4949,r3bf6pxv2v6tj9,0
4950,r2ngjzsclr1074,0
4951,r30j26fbj9ta1n,0
4952,r2sk6tna4vwmey,0
4953,r3dmyhm6ftvcgu,0
4954,r2qyveq0p2e4oc,0
4955,r39kdcxylhn3nj,0
4956,risec2oy37tuv,0
4957,r1bjm2grds5f8z,0
4958,rkbtkxdue83dg,4
4959,rawpjf27ch2tc,0
4960,r2imlkmzggle5c,0
4961,r3kpyjgqy90728,0
4962,r9ovazbnlzqr1,0
4963,r22foar6t41jxu,0
4964,r2oon77y78r798,0
4965,r2gbnuu6t38h0q,1
4966,r1taeq1rwbz1ll,0
4967,r3n5r22sr8fpgj,0
4968,r3kg48b789xb5p,0
4969,r2vah6a8vlkuzr,0
4970,r25b6zna8s5jxu,1
4971,r1re9gmz08to5o,0
4972,r1qbwwv60bsdim,1
4973,r3b87dr732hn1d,0
4974,r1top6arki73xl,0
4975,r3jhxddftyga7e,0
4976,r1kjv2ag9ti3m3,0
4977,r107oxyy5keig5,0
4978,r3csed0akt7hza,0
4979,r1w6tbywln5uny,0
4980,r2d6974l4pvslb,0
4981,r315b656ldoa87,1
4982,r2uab1pozsysf,0
4983,rbga8pi23hxb0,0
4984,r23lynj9e1vf0t,0
4985,r1bhr6hntfhra8,0
4986,r7tvnywgw60vx,0
4987,r3rddt8h4thb5t,0
4988,r11h55vqdb8zlh,1
4989,r1q18tmdvssdk,0
4990,r3arlx4zl9h1se,0
4991,rshwlvqr5j5fa,0
4992,r3ukc57lv7s6pm,0
4993,r3baykuj0iqhin,0
4994,r115rz7uqqmxwf,0
4995,r2f0wgjyc77iim,1
4996,R3N7D62V7H90SC,2
4997,r15mm4uk9tsv0h,2
4998,r2nodos827cpty,0
4999,r1idnper85fwqx,0
5000,r1g3pfdidu0p0h,0
5001,r31guthfvquvkh,4
5002,r3ahf6p8iiwz0a,0
5003,r37om19v2joxc2,0
5004,r3nty1a3x3kn8k,0
5005,r1ksacvsuwaooo,0
5006,r2vh8a3xg20ief,2
5007,r2oqai43hxgj3a,0
5008,r19o0z1hvxw0po,0
5009,r260qbp13uvzqi,0
5010,r3ah9ptbo50ciz,1
5011,rtuqumo6g8c3g,0
5012,r112ysdxp8iwve,0
5013,r1ygc20y64qlgg,0
5014,r2z3y1mor84oh,0
5015,r20e41l4lfotci,0
5016,rr0tdngw9zlrw,0
5017,r2wekx9d1nncf5,1
5018,rx5u1ipn6yw0x,0
5019,r1mj8eduwoc4ye,0
5020,r2no5ot9swq5mv,1
5021,rtbi57jkpsyh4,0
5022,r3m3gtog5tj80h,0
5023,r1uhzt2xoq6g7n,0
5024,r37ue0bsoy5jon,0
5025,r3j0mcobkjcklh,0
5026,rs08xrfvvchj9,0
5027,r2ufqiguxl8495,0
5028,r2ax7uy2b3hrrn,0
5029,r3fgpq530l4eiy,0
5030,r307s5r5vyl7q4,1
5031,r222z2uoaascbj,0
5032,r2u1jjq2on38ew,0
5033,r1ho1nfateayh9,0
5034,r1jpy0er041txw,0
5035,rc41m7o7lsu9a,0
5036,r1lx3uy5w8mggs,0
5037,r10p2g6xosluzc,0
5038,r3co3wjgzy1w9v,0
5039,r1pm2ti5nfj1oj,0
5040,r2h8a8wxnheje4,0
5041,r1yv8a2u6ual5k,0
5042,r2sq4kk9h74byj,0
5043,r2q47z550w74ne,0
5044,r1c4lzpdxfrh62,1
5045,r30qjatbytiedp,0
5046,r34f7b3xhyjvsv,0
5047,r3o0v3nhqmtslc,1
5048,r2tz39m7nd2ue0,0
5049,r2u51vg5av7w1y,0
5050,rom4ezzxd82wy,0
5051,r1plxhrgp6x45b,0
5052,r255hf5okeoqn,0
5053,r1w32oxbk9vafp,0
5054,r2axw7qwkecweo,0
5055,r2hm4od1jd0j1c,0
5056,r3rfuq9vzgmrsz,0
5057,r1qbu9clmae1z0,0
5058,r39ug6k40cmduj,0
5059,r12sotkowkx6j,0
5060,r3m8comhc3fsrx,0
5061,R1A5I8JW559O4Q,0
5062,R1TSZPUOUKIBK3,27
5063,RXV8U8S5TZW32,0
5064,R2YPHNBH4GCV1G,0
5065,R175VZNSJ5K94X,2
5066,R2OHWJRYZAZOFU,23
5067,R39DFHSL2JNI5G,6
5068,R1Z3DELNVECBVV,7
5069,R2GC14G3P3EJF,3
5070,R3TRBGQACX07YI,1
5071,R27R6WRJHSVT5S,0
5072,ROKCINA1X0GD3,2
5073,R3GZJ5CRZ0XUWF,2
5074,R2UACXMNQ93DUN,8
5075,R3NMRR442C2448,26
5076,RQWQTSNLRKFF5,22
5077,R2K13QLQ7ZER66,4
5078,R1ZJVF8ZD2SNL4,2
5079,R26ENNXBXFNY4K,3
5080,R3NQO24RP45UH3,3
5081,R36AL9QIAFKM0Q,5
5082,R3FV1P6J20DTUJ,7
5083,R7R15QWLZIJJJ,26
5084,R1D5ENUQQVDKWG,5
5085,RNQKRJ71M2HM2,1
5086,R3EYAEAKGBJKAX,1
5087,RHRSZHL3BHVDN,9
5088,R1YE4P04CU78BK,4
5089,R2D51M9EKRP5PM,3
5090,R21BZPJN3NOW61,0
5091,R1WKKNNWNQ9BF3,0
5092,R8CALBWWQ0ZSD,2
5093,R2I8R6QVA6RNPX,1
5094,R2E16M2ZW6VA54,10
5095,R1NIWR2AG3Z46Y,26
5096,R24UTL542HDM7F,0
5097,RPWXQAQVTXIHJ,2
5098,RRR960M7RJ0M,2
5099,RM442QX008M6D,12
5100,R5PCRO257W6RX,4
5101,R2XSG8QB24KWI3,2
5102,R3EN06EIVT4L8F,7
5103,R2CTCO0HGLUWR1,0
5104,R3MHVR715ZQFEF,0
5105,R1KJW1UA7E755Y,23
5106,R24SKRRIYCAE01,3
5107,R3AK05LQRDGJ0Z,3
5108,R3BL2VM9KIATXV,4
5109,R3V0XP78S1R7R9,27
5110,R2EJNEGK3YMTK0,5
5111,R2Q984TOPGQA9L,4
5112,R2Y65DFH48EFKC,7
5113,R1W63I6KFO7F10,4
5114,RSTEBUPEKFP6Z,0
5115,R2M8PVTOF9JZ1Y,1
5116,R1KN6XX1MHJ8JR,0
5117,R17XG3DQA5005Y,0
5118,R3VOVP2KD1KL0G,13
5119,R3AD9F3XV30PNG,0
5120,R9ITNP7QVB2SN,1
5121,R2DVTL98ATUGQ1,2
5122,R241CR2EM2J9KZ,28
5123,R184Z9FBZBOI0J,3
5124,R32584DEA5TZGG,2
5125,R1WP5AX7GAV05Z,1
5126,R1HP437VE2I5PN,2
5127,R3E1OOC4DR7IOA,3
5128,R27X1F4FBFCFHQ,4
5129,R3IERZMJYN3NLH,3
5130,R1043KTJYL3EVX,1
5131,R31MOFRHQVD9R6,1
5132,R10BJDW4UKMYFX,6
5133,RJH86IO6E30T9,0
5134,RZO6SX5HU0R5O,27
5135,R2A79HGGOYRSVS,2
5136,RQJI1FQSM80K5,5
5137,RAEUEBWC01NE0,2
5138,R3OI2QGCTL0K0Y,3
5139,R207CODNLGB3W0,20
5140,R2UFPFF0BZDKGF,1
5141,R25AGEFI6X6A5I,28
5142,R2M38ZBBK98VCM,0
5143,R1C9S82IF8QWZ5,2
5144,R1VOKGC1QMF6MI,1
5145,R156C0RUSHARPH,1
5146,R3PHVN8AOZ9BCT,11
5147,R29H3HMHB1ILK7,20
5148,R3AZL5X27W79JV,2
5149,RFMM9LTB3HCG8,0
5150,R27F661ZNQLX5N,28
5151,R3OF0VYPWZ76LM,5
5152,R108XD4T8OMIH8,1
5153,R10AWRO6NNPHYW,3
5154,RAHFYOMZKAUAJ,6
5155,RDUOISLFJ16DG,21
5156,R24L5KBV3IUB0I,2
5157,R1WVAVXFR7AA0C,7
5158,R1B9VKLNCUVKF0,3
5159,R183FBY7RZS3Q5,5
5160,R2EN6H78RU6FXF,6
5161,R2FY25XWFUPER7,21
5162,R181HLUSDDOB8N,0
5163,R2I8D9OK8TDVZK,7
5164,R3H1P4JIBPYPHL,8
5165,R1ME97RJVDJ4NS,3
5166,R1CRT1XZ2YY3J7,29
5167,R3PESIQ254T0ZU,30
5168,R1PL0QA344LX0F,28
5169,R2BKLBE7QBPGHO,21
5170,R2CDI6Y5AW4ZJH,2
5171,R17NN294P0G78J,0
5172,RJV69Q1ZG6HFF,6
5173,RPYVHLDZOPOX7,7
5174,R17QNYF837DC6F,1
5175,R1A39XAVR7T1OT,1
5176,RUZHF2GFB927F,0
5177,R10BYI8ZO9CGNB,1
5178,R3IH7YMEHS55KI,0
5179,R3JEJIXJ5WI4IO,8
5180,R2FXK92HSODLM8,5
5181,R3DVUFHSX71S5,4
5182,RQTE2GMFGGHMF,22
5183,R208XD6VJUJEX1,0
5184,R2NHCO91HO364Z,12
5185,R2QKI86701ZWIP,0
5186,R3GZ53KEEI521G,22
5187,R1HC0E9NDG5PMH,29
5188,R22NZPVH7QXHAK,12
5189,R1M6YHSSIYO9QD,0
5190,R3DIFQV6YPP0PO,0
5191,R17J2RELWQMSJQ,30
5192,RZWDYRYVWZ95J,0
5193,RKKS8BLXDZ4J3,1
5194,R1AWN8RD6D38X4,8
5195,R1WVCMBNTUTK56,5
5196,RIBRDMI4E42H,3
5197,RLZHSX1GLDVGJ,4
5198,R145D2JL3RMRY7,5
5199,R313MWD0B4UXLY,1
5200,R2X6HOZSKV4ITS,1
5201,R1YS57YX3QKDWB,31
5202,R2QQMVFKILRHRT,6
5203,R2WPTURJICHHKG,4
5204,R38UVV5KO9086I,23
5205,R19S38V35RKH2D,8
5206,R3KLZTUKFGZEGB,0
5207,R3NMOLZK8MYDG,4
5208,RY9XD5ZEDYE9,24
5209,R1JQP4KQ2BIQRS,0
5210,R2WF3MEW4V32QA,5
5211,R2O94AJAX10LOK,21
5212,RHGG7Y9L5YSL5,0
5213,R3QI6FKE3MHNID,0
5214,R3TU1O7P4HRAJ8,11
5215,RQ5VC5GUQJVS1,1
5216,R3NCILUC2PYZYE,9
5217,R1VK2Q76KN0B4D,4
5218,R25QG3LBNWT3A4,0
5219,R1XZO3DR2GSJ3X,22
5220,RNVP877X1XQLT,0
5221,R1FUXN643YQL4C,1
5222,R1OOX0BTLJ7578,0
5223,R2B2L8CDQWS3WW,7
5224,R3D68LMM7N2S14,0
5225,R1B14DALV6DKPR,13
5226,R5XMVDX5CDR9I,8
5227,RDMZ808FEV6OR,32
5228,R18O63CNYBE1W0,5
5229,R1W8DGXWAS3CWU,1
5230,R2QRUPDSIZHNAS,23
5231,RU1X0H6Y5DLEK,2
5232,R1IF0GAV4C4BNJ,3
5233,R3BTQDLHOHGJDW,1
5234,RC40S762GD062,13
5235,R3SJC89KQ8QKHR,2
5236,R3AU3SQ54YK842,24
5237,R1ELSUIBX2ZTLD,0
5238,R1SVEEZHLADWZ3,0
5239,R1SAU25C4R593Q,1
5240,R36S54BFYF77Z0,3
5241,R371ZME0M7GIW1,1
5242,R3MU8WL7K7IC5E,0
5243,R1HQUPF7EMF1XB,8
5244,R3DRPGFBHTJ20O,6
5245,R2U6QXUG98VJ14,2
5246,RJOLPPX4WV4HG,4
5247,R15I8G6YVA7XUR,1
5248,R3NMEY57LHY0NR,3
5249,R3GHLKBBII2LSC,2
5250,R1AA8CM94ZPR4W,0
5251,R2G4QAZ8DWCMAT,33
5252,R7QYMWGCPHX8L,0
5253,R2PTIBXEPSS3JI,25
5254,R2XGYRS27IQGEG,7
5255,R1V4OVLZQTU7QD,12
5256,RHKLEIJGGVBUK,2
5257,R1KW0HOJMWV3SG,2
5258,R4CCA4CROT94P,2
5259,R32R9O9735J0UJ,10
5260,R3L9X3XYSVRMDZ,4
5261,R2NRDQSN3KFGI6,9
5262,R16DF70RSCZKFV,34
5263,R1WXGSXICH35V4,0
5264,R1RZD2WCBSS37U,8
5265,R37C9D0VBS2UC2,1
5266,R3562UO3DHRSUL,35
5267,R1TMS3LEOOBK68,0
5268,R1M1LNWKQ13V94,0
5269,R2JYNO2IJC48RQ,36
5270,R13UT5BGWC5IQD,0
5271,rfxm1c2utpm02,0
5272,rp6bu9fd7ftsx,0
5273,r51ml0ojmkcj6,0
5274,rckysgprr798d,0
5275,r3ljtb86da9hr9,0
5276,r3dvudueu5nhfp,0
5277,r1v413n3kymgcd,0
5278,rw26cqpale1fl,0
5279,ry9p7wkgi5mk7,0
5280,r1a9kswwt0d4hh,0
5281,r1pykyk301rvyt,0
5282,r38j0vfkpubvf2,0
5283,r2i1cc3iic9ua7,0
5284,r34votxb20apk,0
5285,r98hlc14f262l,0
