,review_id,sale_count
783,R2NIN11WLAEUNE,2
784,R3P8SJEOI6R6P8,3
785,R1P4474IKHU51N,2
786,REJSE007FGB2H,1
787,R2S78J70CDQK3H,3
788,R2PMCNSJZEG9X6,0
789,R383AGH8CJZHPI,0
790,R36NXL60OBCP1H,2
791,R3JM24X0EN9YDC,2
792,R2JEJAMVBRMB16,3
793,R1BWH3ZFGPJWTB,0
794,RQMJZE05H42DY,4
795,R2EZWEW7PXCVTU,0
796,R7JYVC5V7H01R,2
797,R2DUKAK9VR1KHF,0
798,R3OW21UERO3YBZ,4
799,RZ9MBA5BZUHVY,3
800,R2XFK5PNK6M6SS,0
801,R4HWP8PKM1MN4,1
802,R353IUZDJCLC7A,0
803,R17NTD4IO6F622,0
804,R2LJRIVX8BEZ95,0
805,R3CM5ODB9W18L7,1
806,RUBOK7O88DIKI,3
807,RPLQHZIQ2L9XY,0
808,R2EMLEIZCHRFFG,0
809,R3GVR7JL38HGCD,0
810,R3ALI4LCVYF0P1,4
811,R3VJN75VZKZ598,1
812,R227NI3KQIOQEK,0
813,R1Y4S6T63WNKNI,1
814,R2BDGE7CPY0IBD,2
815,R1Z3MSC8KV6GK2,0
816,R9SQ2EU5HI8PD,0
817,R17H2H5K17JF45,0
818,R29ISUBYCJS9CZ,2
819,R3F50TVGCAJDH3,2
820,R11LSQHP3G1XGT,1
821,R1T5C3IEMUIP4Q,0
822,R2SJ3QQ4EUXER0,1
823,R3BHJIM18LRQ28,3
824,R3SD1YJSB1ZME0,0
825,R1HWLALX1RAPXX,2
826,R2TNOFR798YBO6,0
827,R344YZEO4DYWBD,1
828,R1468UMXSVLK1U,2
829,R2CSPP5VTVMCCL,3
830,R7Z00AG9LGKYQ,0
831,R1KSXYHP695BW8,1
832,R2I4OWK8Z0V3HM,1
833,R363HPUGTG8OEH,0
834,R1ZFQULWJM466U,0
835,R1JHGV3K9OJZBJ,1
836,R3D3W2L06AAT10,4
837,R2XH5X115FOGN9,0
838,R3CRLSYDVY3QGF,1
839,R2ZJTZMMWXXBBL,2
840,RUZ6RA77QFFFJ,1
841,R1OPVHTOGUMD2D,1
842,R2XW44NFWK28VD,1
843,R1Y12GBXTIGN02,1
844,R9LMGPYGVQNVO,2
845,R30KUFKP69IP4S,0
846,RTB4XKNR64IPN,2
847,R3GS3W6EZFWPHG,3
848,R17LBHG5TQINZ4,0
849,R2KJBNI5ET8EOH,0
850,R15R315C1588SW,0
851,R27IKKC0SWNSGB,2
852,R25WK77SUW9DHD,2
853,R15PL9LBJJZHL9,3
854,R1FEVPTESSYGBZ,0
855,R2986E1EQNJIVU,2
856,R3OVOV4V8UFGHL,3
857,R1W59KH3NB8J8V,0
858,R1TZA72JG6MLCP,0
859,R1YOG8NFZE14H1,0
860,R22LTMS91M7NHB,2
861,R9TCMHB1Y9ZMF,1
862,R33L37MSD1EFZ8,3
863,R3C7R0875NDEM3,0
864,R3V4SA2PXHKHYT,0
865,R1YRQHIPKBO6EJ,0
866,R3O0TO2IPIW1C9,1
867,R1OYY7TN6NG3SO,0
868,R2AG6HYJ75CYTZ,1
869,R2360DSEVKA7JL,1
870,RA61WPIMLW9HV,0
871,RDVZ2HQ380E4T,0
872,ROFEHPUQRIJ0Y,0
873,R1KKQYEEBY156R,0
874,R39182U0UURYM7,1
875,RQR6D3MALB08Z,1
876,R36DIS3H3E05OJ,1
877,R3P62TXYHF41WU,1
878,R1FQ4YLU0T98BG,0
879,RWK0OZLJU1VPK,1
880,R3UGFOG1HPZVJP,0
881,R2AWDW6E2DCRWH,1
882,R3SJIKVIV9MKRK,2
883,R1DLT716Z85RXQ,2
884,R1Q82GLEWWHIJZ,1
885,R3OAJDED2KQYH5,3
886,R22285CUV38S5U,2
887,R2HPFQEMDGWP4T,0
888,R2DD7C7G4AX8N6,1
889,R13TF1GT9WJIC2,1
890,R284KCRVBWCU44,4
891,RW59K45TQ2JJC,2
892,R1JFZP960ZVDL7,0
893,R72ZW0Z5PGE7F,0
894,RPTDO0F8CXF0Z,0
895,R3NZIVRM2AOGZG,0
896,R21UB81I3CFK78,0
897,RMKGG2RD7B56L,0
898,R2WC2ZXFVX0K1L,1
899,R3F9Z5G6WQM5MW,1
900,R2WSHVOZZJW9N1,0
901,R3K5216XH8Z9MD,0
902,RWBSSWRZI2XS9,0
903,R2FT6EV16DHZHY,2
904,RCSMFVK2G2Q6D,0
905,R3S4HTKOYP45FX,3
906,R2T3LD6J8GJ5UG,2
907,R1QLGV9K99571E,0
908,R33202RA30C03Y,0
909,R1NZWT7QI4WFH1,1
910,R1K3UN9JIQ0PPS,1
911,R2A7SAHUN8GM9S,0
912,R3BWE5N135P48,1
913,R3VGAWX291HIJO,2
914,R24CQ832WK2GF0,2
915,R11TAJZQFBSQQE,1
916,R1TWLCQSI2KT9X,0
917,RX2C8GV8PQDAQ,0
918,RAT80BXFH79U9,2
919,R2FMTM9I4UU4OS,3
920,R15W2RQKSYZG0Q,0
921,RCJC9XHW9A6TG,1
922,R1P533K0BHNL2A,0
923,R28IK8FMRFI06M,2
924,R3IHOUHN0XQQYK,0
925,RVFRMNN0EDRMN,0
926,R271ANGBHHEBVW,1
927,R2GIM1ZIOXCTFA,0
928,R3FYF3LK73414F,3
929,R1SY7MOAMI8L7M,1
930,R2F1LYDHONWUZF,1
931,ROFN2O4JXZNJ1,2
932,R21DTW0OLOUKBV,0
933,R34DATUDQS89F0,3
934,R17S69KWQIU0LU,0
935,R1QC59ZIODDVKT,0
936,R3F5HV0O5VW4T5,2
937,RXYYKMNCLN3KC,0
938,RG92PDW17TT5K,4
939,R1V5CSPGKNAHW4,1
940,R23WCVAV7EM3FD,3
941,R5I5M2YR4HMBQ,4
942,RT0X30TTOWOKR,0
943,R9L2L50HQOYX,1
944,RS7XXF9HJL3LE,0
945,R2MM0SFZ3M8HL6,0
946,R1VG9FEKW0Z4TO,1
947,R130F6ZWZIWVN2,0
948,R19O01AHUOPP5H,1
949,R2S1OAPMCZBGLV,0
950,R31DOL0E9JQQOZ,0
951,R2NJX8IB06HT8S,0
952,R33CN1MMFTSEEQ,0
953,R3H9D2B13FTSAV,1
954,RDCZ8GWXSGK9S,1
955,R2ZWA83HPTGNP0,0
956,R1HHQGRVD30L7C,0
957,R1642FH7DWV3GR,0
958,R2RPZ97QTD2P5Q,1
959,R2ZLCPS8IOBUPP,0
960,R1IL3610LIPDOF,1
961,RJ7OIUICUZBSO,0
962,R1B2PL2TTUVSP,0
963,R11S2CWZC3YA1C,0
964,RPVDK2KFZW6J8,0
965,R3MIOPG9F4SJTZ,1
966,R3RRIIKPJ38WF4,1
967,R1VC6RBEQY5MTE,0
968,R5JXAJDVTP6T5,0
969,RDJ4INZUT08EH,1
970,RA9X2WNLFN7HB,1
971,RVP3G9XXKOE0U,0
972,R3B796T7QR95MG,0
973,RJ9J1SSBL4TX,0
974,R235JS7JVCGRYJ,0
975,RF64XU0Q9SSI7,0
976,RBUHOIPGCIIUV,1
977,R1BCIXJI33ZW0D,1
978,RK4304EVK0OHA,0
979,R3LARHXW38MIJN,0
980,R9PKHPUR6D6QJ,1
981,R1BAMRB7EEGCM6,1
982,RTJBMSXQRTB2P,0
983,R35CPZSQEQ1QJW,0
984,RUXOSU76EWIC1,
985,R1ZX2C6HDN8UL7,
986,R3LOP36H9WFPJO,
987,R3OIGVEO49MK81,
988,R1LH8X2I1A9VHX,
989,R28FDEGAUJI8P9,
990,R3LQMIISQUAJ68,
991,R2A8J0U92HX2QH,
992,RDFEL2E2ULFCQ,
993,R1BVH9DPTM166R,
994,R1M5NC4XORAEMS,
995,R2FENI4Z4G2941,
996,R3C1NHTNVGTACH,
997,R11GVNJD2MS4FF,
998,R2RCH8XDFOH0VN,
999,RGJX3P014D186,
1000,R27AQQ8O2JCTBB,
1001,R1KAMZT6RMV4CY,
1002,RUFCTBKSIA9YD,
1003,R8BCLWHC4IZ0E,
1004,R8ZI7DSDATI00,
1005,R15JI1MSZ3YJ3U,
1006,RBYJW1UTX38K6,
1007,RL51NMYVV5X2D,
1008,R2AMIRBZTQE2SC,
1009,R2U8N81M80OPIB,
1010,R283HO77DKT9F1,
1011,R34AXPEDF7UR6P,
1012,R3U4M2Y7XCN888,
1013,R32CHJUYLUZZKV,
1014,RSLACSS98V7UK,
1015,R1CEPCU6RUY59T,
1016,R2HX9DCCUWUM1C,
1017,R3ALZ0B0M9AOK5,
1018,R16B9696VPW8FU,
1019,R2IEPLL5EWYTUE,
1020,R23BXXZ8AUWJFZ,
1021,R3NC0MI55ILDUG,
1022,R3GZNUI4TG3JA6,
1023,RAVP18KG2JCL8,
1024,R2GQ6O8D8LNRYT,
1025,RBX4XMBSY964S,
1026,R1W5JYMZ6TIIJM,
1027,R76STN0LUDKMH,
1028,R3RRRSYRHZXPRY,
1029,R2A6O9GO0YYIKM,
1030,R2PHE7AQT59CMO,
1031,R3ON4VTUNLWGMH,
1032,RUYH7XJCMLJ0W,
1033,RIPOD1BBKOD2V,
1034,R3IPAG8OSIXV3G,
1035,R353KZC7PX7IAO,
1036,R396U9YEA9H6JR,
1037,R1LW6KD94VAY5Q,
1038,R3LZOVXFNRZQOE,
1039,RX0DPLHKPSOAB,
1040,R1FWGYXGS7A8QT,
1041,R2OTTHEM5ZCD9Z,
1042,R3EGCQFK8ZMSVN,
1043,R2UVLME8DQETYL,
1044,R1X8T78FKU091T,
1045,RKJSVE44CFEKW,
1046,RQQGPJS9TAZSY,
1047,R1JAWIUKRXTCPD,
1048,RPU3C1ZQ5D8LF,
1049,R3DNW0HZBD6E2X,
1050,R9FHPJ11Q7A5,
1051,R1FC7G92X5YT1H,
1052,R2YNIJ3YRVHJ8N,
1053,R3GPPNWEMQTJ4J,
1054,R1SY8TEYLGYE64,
1055,R2M1PH2TV3VFL5,
1056,R1QEJEZL48X2BH,
1057,R1U4UEV73CGXII,
1058,R4G1YB37B5M72,
1059,R1YFKON3QU98V2,
1060,R1V36F3Z4VLXMC,
1061,R2J1VC9LSS73U,
1062,R16BWKZ270DEA6,
1063,R2NFYOLO6IDY4H,
1064,RW6KWOQG3UODI,
1065,R1Y9OXA2S9XMF0,
1066,R1SM4CAB2LLXGF,
1067,RK7AD3TY2U6CO,
1068,RFMHOXF78KEBN,
1069,RAK1CJC39CZP7,
1070,R192SRIUNNV8UF,
1071,RDC0R6VUGN6X3,
1072,R3BOJIAC838HPU,
1073,R2RLW4VXXYQAMQ,
1074,R2NRI88ZCWEPY7,
1075,R1HFOUSMG6HYC5,
1076,R35RHWZRMTJF0S,
1077,RS6KTP8VEPDY8,
1078,R1XZV2KY3RJDT4,
1079,R1WU5HNB2V5APZ,
1080,R1W8QP53FXH3PP,
1081,R2P1ZW5FNLW7VA,
1082,R3CXVR9DUBRVVT,
1083,R2TBVT37RO3NTE,
1084,R19R3YDTIPG02C,
1085,R13PJOBGR8VBNK,
1086,R2HWGET42R8CIR,
1087,RP7Q37N2HNLLS,
1088,R1R5ENPPPA2LY6,
1089,R1N5VGKWUUE8EV,
1090,R27QGA4N5NAET4,
1091,R140KMBL05ZLA,
1092,R1TWC6NTCMMMQZ,
1093,R308SA6LV3ETLH,
1094,R3PTRZEX6GESP5,
1095,RD0LGZRQIRP0D,
1096,R1WGDOYU8BDGBO,
1097,R24CRKA4F2HHPN,
1098,RTRK6B993JSW2,
1099,R3MNGIUJOB6V8G,
1100,R1ZLJQPY302M8V,
1101,R1BWH4QC48OY6T,
1102,R32375P4DJ9UH1,
1103,R2JINGZ0AIW1YB,
1104,R1I7HO0TQIH3PY,
1105,R3G4I6XOKJIVD1,
1106,RXDAJSUPK7N1C,
1107,RBRPCT3DBB2QP,
1108,R1VPM7LJTAM6C7,
1109,R124A9RCE0C1EI,
1110,R19SLY8AEJ49RX,
1111,R1DKTZQ1KA9IFB,
1112,RXOAWGI9Z98QY,
1113,RVNWLGVDWE20J,
