,review_id,sale_count
2596,R2MUHN3KN3SFXH,0
2597,R1TW7UC9X7FL1O,1
2598,R1R3672ZH0HD4O,1
2599,R30CY7A5LXFXY2,18
2600,R20U8I46SA05S9,21
2601,R1ZGW5E5XBN2BI,2
2602,R1QSKX6VDJB9H2,5
2603,R2YV8WC7MHUU3X,1
2604,RD01GSS5QTE88,14
2605,R2L9JQ1QZPDBMS,5
2606,RSJXQE7E8O1R1,22
2607,R1JEPBSRJ59YX9,4
2608,R12JPOI0GFZ2YY,2
2609,R9ZWW72479JZ,3
2610,R2MQXIZA16TLMD,4
2611,R31F57KB5HQ52S,21
2612,R3C2WD4Z3KKUCJ,11
2613,R13UX30NKYYI1,3
2614,R2CULDF6OEURG,4
2615,R2R0EPLZORR06C,0
2616,R3G5J3I4T3V0GG,0
2617,R2M8Z7152KT4AD,5
2618,RPBOJIS6UED6K,2
2619,R38ZNZVNNGVE86,3
2620,R1GGAIJQWPZC5N,12
2621,RTW0XZ8VXJ5Y8,13
2622,R14MWR7MNY9QFE,6
2623,R3S1HQ8ZNLAP3P,3
2624,R1XQLJOY47YHGT,5
2625,R3OH9MHXTFA9N5,1
2626,RTRQPU1GICATW,0
2627,R342PH9GLWN94R,0
2628,R9IF6UTZE8ICN,11
2629,R2S45YSHUBQ4KD,10
2630,R2WOXQERGUQEAV,6
2631,R3U3AC2BW5VMBJ,15
2632,R1R8RIHXNM8QIO,7
2633,ROOOH5UUQFA5,16
2634,R1WP52P2O4UR27,20
2635,R1TDKFJ9TU78A8,14
2636,R21Q29QE8421MP,6
2637,R15B34Q2NVKVEJ,12
2638,R3CGH46VCAA6NT,13
2639,R2CT4G39JEKQRN,0
2640,R2WG43IDP2SUBX,21
2641,R3I6GADLD7L366,5
2642,R3MWJ1KBO74B1U,21
2643,RL5GG6CCZXV50,11
2644,R1WHOPS0J6G5N7,1
2645,RSZE42171BQO7,1
2646,R3QKU8C5KBVVIY,4
2647,R12LY09OGKHTY5,5
2648,R27SU9T6KBZT9G,21
2649,RK2DVX8N20U5D,7
2650,R2OA6DS6DZVO6O,4
2651,R25HJ3831B027B,15
2652,R3SEV7CIW1J3BS,6
2653,R1DPXM8KKDSNXH,3
2654,RDACMJKH1MS2T,3
2655,R2BV497F4UWOAU,0
2656,R3JKIK8Z650N2K,5
2657,R2VWMA8E6CPH2P,16
2658,RCN2P4W3GXGXP,5
2659,R5WZLIJKFOMI8,5
2660,R2TRKSPMLPKNDR,17
2661,RPS6RX00MDJUC,14
2662,R1TPCRRRPUWXIN,15
2663,RLTGTVIQ126OS,21
2664,R3BRSOPT70UBDK,22
2665,R2FRBIFW3WR33I,23
2666,R34YBN8T51C5ZD,5
2667,R2B36WY4VTUUBW,0
2668,R2D03BL3PCMBU2,2
2669,R2R4EG135U451C,8
2670,R11UMA3NN2ZAZ6,1
2671,RKI61Y84SLZD5,1
2672,RDQZTEO979UE4,2
2673,R1H61SHSCCA9OV,4
2674,RUHG6Z4U66Y4Y,0
2675,R2Q1YB3KJ4KYXY,3
2676,R2ZSZKWJWLU0TZ,1
2677,RLT199709TP8Y,2
2678,R12EFPHHD07BWV,2
2679,R2YVD2UZCYOTL,3
2680,R2Y9SYXN3M6B0Z,23
2681,R24BL5M7OIW7O7,24
2682,R2RTIG7UJHDWJB,1
2683,ROPP7N4YUW7AA,9
2684,R330TFBNG8ASDN,12
2685,R7T0CKNW7596Z,12
2686,R14UJTFVWABIN5,18
2687,R1MTATDSF4MS2L,5
2688,R1YRSD0V7MYZGQ,7
2689,R3EE0DZ6VUYBAM,2
2690,R3AJNEDVLGBS29,3
2691,R13YU2SC1L4Z3N,1
2692,R1DJL2JYZPUSP2,5
2693,R1UY3KJV7AUVI1,9
2694,REZRP7429ADMM,2
2695,R26I7ARW6SPKOU,6
2696,R243IB5XBJQ0EV,1
2697,R10AHSM7U4H6QK,3
2698,R1H4V5E1HZ32AS,4
2699,R161ZEIYI34PJR,4
2700,R3UDOYU5M689BW,3
2701,R3VOP3O7RJ7EM3,3
2702,R33MCD99P97WDO,7
2703,RX2GIQ3LTID94,7
2704,REZCV96VB9NTO,18
2705,R3QNKL0F7KY6KU,19
2706,R2FYGXCG1IRHST,2
2707,R2WEOBTA8VVBO1,2
2708,RJRH0KY4G7KK5,6
2709,R18FUW1WAJ4H17,10
2710,RJAJ7RI5JL0U0,20
2711,R1F23X53822GTS,21
2712,RD2RX4DEFY7IE,4
2713,R2S7KHP60B6I6W,20
2714,R1XTA9A528VXMO,3
2715,R354IVCFDZOC2E,22
2716,R8BLF1N9MWL11,4
2717,RZ004QF6TR6F6,3
2718,R1LHQQ635CJP24,4
2719,R36Q743JD52F03,4
2720,R3Q16P1WVL4UHJ,11
2721,RLFOQLCQAET20,4
2722,R2UBBG5VMAUDTU,3
2723,R3SOXVB0FJI84T,4
2724,R3PG2UW0JCXSPT,20
2725,R3SHQ4PF4NSKHF,0
2726,RG06A0ZTYZTRU,21
2727,R2E1MKTUV860PR,1
2728,RHPS09J07G9GR,5
2729,RYZ4P3TAEJUE6,3
2730,R2XXOG3SIRZ0AW,1
2731,R3I3SU6FBGPJ4W,5
2732,R1IJEBYDILEYNI,20
2733,R1TGDMBPQYXW0A,2
2734,RDZ62WC9KFVJS,11
2735,R3G9Q4S5A0M0CW,16
2736,R2GWJZQ1IBIMXJ,4
2737,R30PJUV5PR9S2S,5
2738,R34FLW7K8W99YJ,3
2739,R708QE452U2OX,6
2740,RJZMWHVJ2XIUC,4
2741,RQIXUV0D2DIPQ,5
2742,RFW0S13GNX4PC,2
2743,R2F78RG8GCWR36,5
2744,R1UIA8M8AYGDEW,8
2745,R1TQ03B7DZAP39,7
2746,R3KXKAH6J5V9CQ,16
2747,R2Y8JK9TIL0JXD,6
2748,R1H2TPVDICR18J,1
2749,R1WY4RYGKDACAD,5
2750,R389FDPXRXGSUM,18
2751,R2GDF498T41KB1,7
2752,R25NH47D30Y56O,20
2753,R1ZGN7KCZTDP80,19
2754,R1W2KM0V1RMI73,6
2755,ROCLJ3OHVVZSW,5
2756,R1VU8P9K607P6F,13
2757,R3OFIHN3QGR5LQ,19
2758,RMJVZ6R7459CX,6
2759,R2CMZN80VFEE44,10
2760,RZL2QUM1LTRR3,11
2761,RWTXBLFDVHWE7,2
2762,R1MPK7E62S6NAJ,4
2763,R3OFQKMK563HC1,7
2764,R157NNYVLOHYDV,10
2765,R24SM6JTHBLYYF,13
2766,R1U1VL6KH8AKWK,0
2767,R3F7OT0Y58YKOZ,0
2768,R1UGYVF956DS72,11
2769,R2EWSYVDCIO2D7,19
2770,R3R495WM6LYQFJ,8
2771,R1AB5X0MWXCJ2J,20
2772,R2IT5YMAQ903GZ,0
2773,R3177E5Y7IL1S,15
2774,R1HL1IKUOFYDZE,14
2775,R3MQVV4WBDAHFV,1
2776,R3FGNEW36LNFKJ,12
2777,RRMBRHOFWC0KU,15
2778,R1UWF1Y9KYUWEN,21
2779,R32OHRSPF384FB,4
2780,R13WJ907SADM5O,1
2781,R3SNU69TGI1A7K,19
2782,R3KI6YOPH1HW77,22
2783,R2M7DRW5MEMNL0,0
2784,R267A5YDQ2MLAG,0
2785,R27A7SH9HEM6Q7,2
2786,R3K0T5TOTDJIKQ,16
2787,RKXNG8JDORSW3,0
2788,R1BPJQ1BQFIWRB,7
2789,R259VS7D3PCQJS,0
2790,R34FC8VXNPCAZM,20
2791,R39L7RCFW3ND2I,1
2792,R1LQEKDNMNPUU1,9
2793,R9POIYGFGYI8V,7
2794,R26N0I9D7NFB1I,1
2795,RTENSC6ROWGRE,2
2796,R1GUN936GM09H0,9
2797,R2FJ4TYSOEBAUZ,2
2798,R3VK9CIYMLIYFL,1
2799,R26RKTB8A65YL5,19
2800,R703HRH5JU3WA,5
2801,R16FLS99SU231L,5
2802,RIFTANTGW51IQ,12
2803,R1ZE896RT2OYQ0,0
2804,R1YPTFOHP9HATS,8
2805,R2YCSDQCPU9ZJ5,1
2806,R3EPLB6WGX5SMJ,0
2807,R1VGB6PXYNOM0I,10
2808,RN7O7BRO8J3A0,3
2809,R1BMZEZOCGG2S3,10
2810,R37P1LROKNH4IA,6
2811,R2NE5U8T7RJNJV,8
2812,RCX8VUPRDK87R,18
2813,R19H99PTOIDZ6D,6
2814,R84ZWT6KTKLD0,1
2815,R1R02D47NBUDLV,9
2816,R1WO3VP5F65OPM,20
2817,RPF8L85HC10CU,16
2818,R5JAEA2MTZMVW,1
2819,R3FHV7YF0Z3P0O,0
2820,R21NMN405GS70K,11
2821,R52EOV63C5P8J,13
2822,R2CZ4LFRUGPM5F,0
2823,RW6N6MPXSOWLT,3
2824,R1AT9AS0QH0IUM,22
2825,R14MMPTC8W9FR6,10
2826,R1X7IDMQOGIFQX,2
2827,R31COLGKI9EIY3,1
2828,R2EOQTH8IGNOFH,3
2829,RT6BJEQZ0LRVH,8
2830,RU53UUM4UUCLQ,9
2831,R2GT17DAJ1RBH0,17
2832,REQ05GUJN7I67,13
2833,R1WOWC99V0UQN7,6
2834,R3SX5UI85VDWLM,6
2835,R38FT5TCID89IO,1
2836,R23IDQOX19836U,10
2837,R9YQZXGHL4GJW,21
2838,R36ZCPHK4INW3I,18
2839,RU0F67AWUF006,2
2840,R3HFR1FV4A3115,18
2841,RLQBNQUYE5ZE1,0
2842,R2UOG22HXW1GFJ,22
2843,R1G0U04BKIGM27,19
2844,RMA4XP7R9BHD3,1
2845,RQGFJUE4AW7YP,8
2846,R3O8AXRJ661GQD,9
2847,R37YPDDPJA50NQ,1
2848,R20KU47LIS8GTQ,1
2849,R27VKJX6GSOJHH,1
2850,RWREV7AMMLDSH,5
2851,R2DATG77AIZ9LT,13
2852,RW8F1TYMJW5RV,3
2853,R1Q1GDETV25FCX,13
2854,R8CM2D73DBR08,19
2855,R3AZ44DGD2K0QP,17
2856,R1DGJ7M6LBRFYS,1
2857,R3E2NQ6S9TQKCL,0
2858,R35ENZIO1F61F5,2
2859,R35KWWI5ZX1JOA,18
2860,R1QS0R1AUCTUU9,21
2861,R3VXOCN1OB37FV,11
2862,R1E1I59WO8F9M9,0
2863,ROO9TS1KILB72,1
2864,R141SAL9JMSBNU,3
2865,R3S1QTXF6PJLVE,7
2866,R1FX2U98M5JVD6,19
2867,RV94P99DUP5SF,1
2868,R2JV5NDL6MPBHK,1
2869,R24IXJ3TI7XEUM,6
2870,RPLZGBOQDDF0J,3
2871,R215CZBNC17FZH,20
2872,R3D9X7JI5ZI6Q4,20
2873,R17M8S7X9APDVN,18
2874,R7CCLNZTEIQ73,2
2875,R3EYPMYIPS0EPV,19
2876,RHGSULW1VCLJI,4
2877,RIZRHVFASXSJP,2
2878,R27NX1NWQVF4JZ,21
2879,R37J4JFEX9XHN,20
2880,R3NJBD4YXWFSPX,7
2881,R23SL46A111ERG,4
2882,R1E46XXRM0LGSF,7
2883,R2LX5ME2BE00I1,3
2884,R1Y042NCYJNKCK,4
2885,R2H5DUKKHJH6QY,1
2886,RQ48FZPIFDRZQ,2
2887,R1AOWIO9K5HC1S,2
2888,R1XXWFJPABGK0C,8
2889,R1PLD3AZPLW4U6,4
2890,R1UQWB0SPD958D,4
2891,R7F60VBTHQVUE,4
2892,R1CE6VUSPPOZAG,3
2893,R3FGFFJZ02ZFSH,20
2894,R2YG803T5T6TAF,12
2895,R1FB45F0SMBH5A,20
2896,R2NXQVK8X9TEBX,9
2897,R24WS9JXE0SV2T,0
2898,R1Q3PMKW94EJ2W,2
2899,R1YLEJWFX2DSJR,22
2900,R2WWT3CSICNIV0,1
2901,R2JRCR56JZPBET,23
2902,R3TIEYJFQ6GANP,2
2903,RB1D65LLDH9OJ,1
2904,R32PMVN8SH4NA4,1
2905,R3BWMXXGY9NUX,8
2906,R3L94GIYX4NVDT,3
2907,R2GHE9H67XTYVV,8
2908,RTOYHOTR0A7ET,0
2909,R280K6N6TYF19B,5
2910,R16BUTIYRRSQ3,10
2911,RRDKBAB7IEQSS,9
2912,RY3HUZSSR2QX2,4
2913,R17EHH0JP2Y2MR,6
2914,R2AGW13HKZ2KXF,0
2915,RVLYSWSDCEVOW,2
2916,R3T7E1LN1QW25U,18
2917,RKJF068RYXPH2,10
2918,R1KUL7QG3D8WVB,1
2919,R3342LQRKJVCMJ,19
2920,R33BJKU3PVM55H,10
2921,R2SZ3UNHFWHTFE,1
2922,RHFRCCCPW9SKM,5
2923,R1929A6LJDK14Q,2
2924,R3EYOOLEUN0A7F,3
2925,R7VCWQ3GAB0WJ,13
2926,RJ3ERC20FNI7Q,1
2927,R2XJOS2M121AL8,8
2928,R5G1SGCSHDA18,9
2929,R2V4WC5L4QEUEK,19
2930,RO4VUFXM2MSAL,2
2931,RSDA1BDDV9R5Q,5
2932,R1HRU425Z14925,8
2933,R3NM0VJWF0F7C2,7
2934,R317YQP6GY1SGO,20
2935,RBRNNS3EI2IYS,1
2936,R2E6JY6HKET0H5,1
2937,R2DBYT8LEBG79Y,8
2938,R3ORSWKZ2MNDF6,7
2939,R2FQI7KC6Y1QUT,9
2940,R3TC6RELKC44RH,1
2941,R1UG28ETSZ9USB,6
2942,RS92FUACGVEV3,0
2943,R1YN7FN1TKTBBU,5
2944,R219N1T2MVU4A1,5
2945,R3DVTHZXU79RI0,20
2946,R211RW5QWFYIL7,3
2947,RR70DVTP5TW0S,23
2948,R15G0WJC534HT3,7
2949,R3JTBMVSNPRE7E,3
2950,RJ73IDCNBMYPI,4
2951,RIXTUAQIS1NV3,0
2952,R3OMCN6I94DZ3I,3
2953,R29D6OS5U34OVF,4
2954,R1YWPA0N4XF0YM,6
2955,R2PLQJKHQ1ZUWF,21
2956,R1Z7KSJYY5MN2U,5
2957,R9HLN1WINZXX,4
2958,R34A1KQVK00U0H,10
2959,RX18GO9MH476R,7
2960,RGSXCTTIM3SJF,3
2961,R2ATYGQ1YUAK5N,2
2962,RGKD8MHCX9AYM,2
2963,RR6XHYIWJ96EZ,20
2964,RAMGDF8AU8D34,10
2965,R28RMFLJORQMH0,19
2966,R2D7MSE72RH29D,5
2967,R1NEHYOGJ5IDMK,1
2968,R1WO8UU58XMPYL,11
2969,R15J0M33YPN55K,7
2970,R3D0869WEW78XO,6
2971,R2WT87RIEGMZO,10
2972,R15YGQUGRJL4JJ,20
2973,R3AQC5TN6SIY26,3
2974,R2IBS367FV9G5Z,3
2975,R33LYF24Y5JKS4,5
2976,R3MCCIN2GAUQVN,2
2977,R1Q4NVP6XDFA3F,21
2978,R23Z9SX35DWDE7,6
2979,R25PH5WLAD72G1,21
2980,R34AVC4POLCF5S,1
2981,RPHAPQF14LYOD,8
2982,R3BJEJ9VPR79X3,8
2983,RKKCS7KI22WZ8,7
2984,RSQ5AG2ZH7467,2
2985,RZDHWHMJ6XSF,22
2986,RAH9EK4TEL6UH,8
2987,R30B8S8SV556IK,2
2988,RRUOXQMNEOIYL,23
2989,R38HLQ0UPWISDH,1
2990,R3JIDZK92ER4MZ,3
2991,R1L5SHQYHHKIWE,9
2992,R3OE266772P2ZN,21
2993,R2ASG9ZIE75KBV,11
2994,R1JTBYS2GVN3G9,4
2995,RJ9D7S8H2GO7V,0
2996,R3D3TBINWXN2KK,0
2997,R1OTUU1W51UAHA,11
2998,RRSWGW7XPLRP6,7
2999,R2WXN22UFA15PQ,4
3000,R22HP958B0IPVQ,12
3001,RHQ8FVMN7D9FO,2
3002,R32NHPDGHPZYCV,4
3003,R31QWIG1ZSN1,22
3004,R1PFHKFM6ZFSAV,6
3005,R1Q8B97Y6577IZ,8
3006,RG8NH87OVP0KW,1
3007,R3GXC7JRL60WST,13
3008,RYX7PCIQLKWUE,4
3009,RENXNE85PIOFI,12
3010,R25OEH54YZ3NU9,22
3011,R27OU5ZDWY06TR,1
3012,R1H9OWP1FJOUAK,0
3013,R1AYHVRKG3IVFZ,3
3014,RYXVZQ2FI3DIP,2
3015,R1DJLL951S8ISO,1
3016,R125ZNP4S8H7HV,2
3017,RC0KA388DPYBX,2
3018,R3A8X30H503LB4,7
3019,R3LX91WE1FT9VU,9
3020,R1KWLR7F90DDH8,24
3021,R1FSR6MUHGHH4W,5
3022,R3S9O5Q5LFKCBF,10
3023,R2BC4NXC51RA9V,14
3024,RP58FR3J1I6OE,9
3025,R1JY02LDBLTK2R,21
3026,R1ETG4UTK445WN,0
3027,R3SYYQVSHWQXTN,10
3028,R1FRS4C7IOZOGO,10
3029,R4NE1RKXSI7TT,22
3030,R2BYLXVPEAN6GL,25
3031,RQJWQVK0HMV8I,7
3032,R2H0INQCROOAZU,4
3033,R228H6UPR7RA94,15
3034,R2QA7BQEEI88IO,2
3035,R1TGIZAL1UV5D7,12
3036,R2WJ6FID90D4VG,3
3037,R13C1IRICY5NJ9,16
3038,R156868KUACP40,10
3039,R25TIAQHF0L1S9,22
3040,R2OTM3OJWMGVR5,6
3041,R2K9YWYHZI8XYC,13
3042,R3FC3AFIIKM7KW,5
3043,R1L0M8XF8QPFO5,4
3044,R2IFBK1DGCGJ0D,22
3045,R2JULO2LLWC2Q3,1
3046,RPV6JGSSMBHJA,6
3047,R3EEHERRV9OC09,19
3048,R8JYEZFA975M8,11
3049,R3TI10BR6QOER2,23
3050,R1SBET06F6F1M4,26
3051,R4PSTBM6MB4A4,27
3052,R2URWITZIYOXQA,2
3053,R3UF23A6CCH649,8
3054,R2I2T0SBSC1KT2,11
3055,RUPRSGIAK5XN3,18
3056,R12192SGZIZV2Z,12
3057,RS886Q2MXVM4N,14
3058,RZHW97VOA2DAY,0
3059,R37GCRRSAXHJSP,8
3060,R1H8BBELC7755S,9
3061,R2JWWSVN28YIZI,5
3062,R3EYYX7T1GTCMP,17
3063,R35I2W7P04SSH2,8
3064,R35CK2UFF814P0,9
3065,R16ZM6DE8BLLLJ,2
3066,R9EBF1G9MP2UW,3
3067,R3N6YOZJI5W4YA,2
3068,R1NC68JVIKAE78,28
3069,RHUBE2U6MQ40H,20
3070,R3HMG959W2Z8WY,2
3071,R2MI8HSN7ZBKFO,3
3072,R3UCQSY00AYYL8,10
3073,R37J8JM6DTBDME,7
3074,RRAKB0XV14GR,21
3075,R1ZSLOK5LW67JV,5
3076,RZ0241VY0AO7S,11
3077,R1TMBNFHYDB4IJ,1
3078,R2NZZRK09DA7W9,1
3079,R264PL55FMRQOD,4
3080,RRMT0G8FEQFHY,3
3081,R37ENP7GYT01E4,1
3082,R2G7GJWBQOXTV3,10
3083,R2KGH7ZIBDETFD,26
3084,RUEO5JQNEP2RM,21
3085,R2DVOVW1EKCD3F,5
3086,RUFEHTOAMI5XM,9
3087,R3EUCXORGWMC2J,23
3088,R2L3DNPP9V65JQ,10
3089,R1KPH753NL6WCZ,4
3090,RDJC23F7M0PGQ,5
3091,R1POEJPCGDSX6B,5
3092,RZZ3R1ME7M9Y7,22
3093,RCJMCT1I6IC22,5
3094,RON4D3OY4NOY9,24
3095,R2ZTE2PH7FZLFF,6
3096,R30AOK4BGCAMFF,11
3097,R34P37U0P185OK,2
3098,R1X433514GLA0W,25
3099,R1TA618R9PM18J,8
3100,RH7S990X7X73H,12
3101,RL5THZ4WEFC5O,0
3102,R14DSV0HXA0FZX,1
3103,RUMVOFECDS4A7,25
3104,R1QK31UV4683LS,23
3105,R2OGTACAUHPA91,26
3106,R1YP7MYJBKH6XG,4
3107,R1GKL6JHJVUZEJ,2
3108,R1GXCIYBKJFC29,26
3109,R2CX6XYXP24BW6,5
3110,R3DE11KTIM78KS,5
3111,RB702DLHOM6WK,3
3112,RF8WU56FDUSRL,11
3113,R241K03TSVQTR2,6
3114,R3CR5C6ICA3TDF,6
3115,RRN80G003BIAF,27
3116,R1YL8RRN2H8F2C,2
3117,R2MGL1PF1NNCYA,21
3118,R2QD2WFLDZSJX9,9
3119,R14EJW7HPDBHUO,13
3120,R2X7VV7T580LU7,0
3121,R2KECW1D1WWFVX,11
3122,R1VYGFUCAHYSB2,4
3123,R1NG4TAYJ0DHOW,2
3124,RUC6WMOGPRYQO,11
3125,RUNGDVIW6BMHY,22
3126,R2V96IN9FR07EH,5
3127,R1X0OEU4F8D484,3
3128,R3RF8W7F2E3TBB,12
3129,R2R8T7NZHQPD85,6
3130,R228GE7JG4JYQ2,0
3131,R4AMWGJOY44X5,28
3132,R2L559Q0B3O0YK,23
3133,RAD9FTCPPLZZ0,3
3134,R1FKU1IG8IYGMO,24
3135,R2595INU1T1ID3,0
3136,R3HN01G89IYCN9,7
3137,R3JZUHDGEOM2UP,1
3138,R2YZ61J2HV88M5,3
3139,R20Y5K9OXCHJ8C,8
3140,R2MGVC3WGRXMK9,11
3141,R2CPJIO4EAE25X,4
3142,R36B0K7BCCO1SK,0
3143,R2ET9AA1H4U4VY,28
3144,RBJOXZM0ENRHT,2
3145,R38WCY6C8VOERU,2
3146,R2R9ZTMSID4SML,11
3147,R153I76P9D7ON7,2
3148,R3ACC0YT4SNLVD,0
3149,R8WMPINF244RW,10
3150,R2XNH4VE90ALZ2,11
3151,R3MFX2WR9PSIOW,23
3152,R2OUIRO0NAKH4J,1
3153,R14G67UQ5Z0D5B,4
3154,R1AHGOKEJD7FSP,8
3155,R2HFIZZLYC8VXP,3
3156,R25I2B0RCMO5SB,8
3157,R3SKBLX5UC84RA,23
3158,RH9XW812Y4YY9,0
3159,RJLXTJQ4M9GXX,4
3160,RU7I22TRZJ5MS,1
3161,R1L3TCU6PXUN74,0
3162,R10KVJHL0SMKCZ,2
3163,R10WDQJ9IZF918,1
3164,R2K8ZD8M39475P,3
3165,R33U7LBO4STC2Y,13
3166,R211A05VMF9FZ,24
3167,R3KSSPYJS30S2P,14
3168,R3SZCALKCLIRCQ,2
3169,RFEH6UZNBEAOP,3
3170,R1GTIX7TDO2GAS,1
3171,R3UIJ543M188BE,12
3172,RD4A6GKRMKQK7,2
3173,R1T58UFL62090I,9
3174,R1TOE8AZCPVLJR,0
3175,R13PJ5F56RMA5N,5
3176,R13SIY7WS8W37J,27
3177,R2KB24I8DU0CKN,3
3178,R2FQ5H9F4UEQQM,13
3179,R1KWMCHLM9AQTO,3
3180,R2WESA2OX7LMWN,25
3181,R2I7H4DL7G8LHJ,4
3182,RNGD4O5MRO81Z,11
3183,R8BVKOQ56SKEL,1
3184,R202FZ6JGE1QD7,20
3185,RDKGWGQGMQK5Z,25
3186,R21WP36ZXXGGK5,14
3187,RG08SVIA1MC06,4
3188,R2029BL0WSKS26,3
3189,R1HIWX3FCDSN0C,14
3190,R31MWWL9D4AIWQ,26
3191,R5QB3TQPEEMGT,5
3192,R2LDFQM3OMF3EA,5
3193,R3TVDMGW3FVD27,5
3194,R2P16SPNJE0XH,24
3195,R19DDVCP1OZJAE,5
3196,R1PYNXYPZN11TG,5
3197,R1AP21QHV8WB3V,2
3198,R3DF30WFXVHXDY,12
3199,R1XOLLL5DE0WYC,4
3200,RR4AD2258NVVE,3
3201,RMRJEEE99FQFQ,8
3202,R34GBG44WWHWOA,4
3203,R1K32O5C7J0GSX,12
3204,R72UY768CNB9V,23
3205,RNMIBJ17CUSHW,24
3206,R1XRO0U1QY9F7X,0
3207,R4YFHKJH346Y3,25
3208,R2188EF9UEIRO5,12
3209,R38AVUEDCKXNBW,2
3210,R28HXBKTSYOI3T,4
3211,R2HPEJH407854E,26
3212,R121C7P2FS6J08,1
3213,R241GPH1Z3TIVY,9
3214,R4T6GGHRDNGPA,5
3215,R1J1NG4S0TJCFJ,1
3216,R3F9L8GEIKRWQ0,4
3217,R342E892RR50SH,4
3218,R2WH2VLSB64PY5,5
3219,RL4BG7E0BUHXA,10
3220,R15AAYS9EI13YU,8
3221,RI29YGDX5WOY8,13
3222,R9X0D8REOK35L,5
3223,R2OPU4PW7SCE09,14
3224,R9UIKHB2JNX7D,0
3225,R1AFMSJVK38CCJ,3
3226,R2462XTB963L4I,26
3227,RQ9I1I2GAODQB,2
3228,R23MT17ZSK1SLU,2
3229,R1PY3JK6RXQ7U2,11
3230,R2WGNNNEYLEL8T,14
3231,R4GPF5E328IGE,15
3232,R2X7OGGGKLU182,4
3233,RF41HO5Z7TIO4,13
3234,R26O3DMZM5X98Z,4
3235,R2W2DENSSUUNRW,5
3236,R23S8BSA7C26YZ,0
3237,R2Q9HAD3PX4FBC,2
3238,R2I6HJ4IND5XRF,3
3239,R1S7HEQ6NPSB79,9
3240,R3FAYRZCLRIWEU,2
3241,R3W2BGAT9HR361,2
3242,R1BLPGRA2WW782,2
3243,R1IV10CD41PPHI,0
3244,R98RLJ239HDJL,10
3245,RTW8VDHD5ZYBU,4
3246,R3HD5EZS3243LD,3
3247,R7E0HONIN1WSC,23
3248,R9XSHDE57Y625,2
3249,R2IIQWJ0PDTGCW,6
3250,R5I6FLD0EI2IJ,2
3251,R2FQ6UDW8BDN4H,0
3252,R1D1Z65I1DGF77,2
3253,RC2ZBZMR9S1NW,12
3254,R1Y46N9CGG52LV,5
3255,R3E0NIAJL0X82Q,0
3256,R1TA2D2QZL2IY0,9
3257,RB5DGCHW2U1GM,23
3258,R2KPJNLLZSINZK,13
3259,R1U6REZFBQZ04E,5
3260,R1CP7JCEY32ANP,5
3261,RIFJPTXM9SSF6,8
3262,R3RMF8DGFV8M6V,0
3263,R1CTI7CKYALDTI,1
3264,R2E479PYO9VHHA,7
3265,R1V34RN9LHFRO7,5
3266,RSCZZVSIA671W,6
3267,R3MTQNYHF1VV71,2
3268,RHCZYCFV0FUYF,1
3269,R36TOTCHJXY7A1,3
3270,R3JUKKYXRPUJDG,4
3271,R29UAW4SNT730A,6
3272,R3K40RF24QRJL9,3
3273,R2TZUULMM8TW4K,8
3274,R2783PSP10NUIE,1
3275,RR4V37L8745B4,10
3276,R7UWFUKTWDG01,3
3277,RT9WX4OGKXOQU,23
3278,R1NYZKZ7O7PFHS,5
3279,R2E36FQIGWFTQS,4
3280,R2I98MOIJYNX2N,0
3281,R1XORPVTSJJAFI,9
3282,RSVM2AWKESJ8Y,4
3283,R3RZG4NZPIVUQL,1
3284,R1KSFL2VNY56XP,11
3285,R3KZFHLQ9AMBYC,13
3286,RGI4725A2MVA,10
3287,R26A20GHT6E5RS,6
3288,R1SN60YZ10FZQ1,12
3289,R3EGLBDJQ777D0,2
3290,RJERQHJ7XATWX,3
3291,R1L4V684AFOWO9,2
3292,RKU5RFNR5WKAE,4
3293,R1F8EEWS0J2I5D,12
3294,R128G203CUEIA8,6
3295,R1QG6CXRKGO76H,5
3296,R6BJI4P1IFD10,13
3297,R5GIZM4FJKPK,3
3298,R35GMB6VPJUXEZ,2
3299,R33A2KOCNPWJLJ,4
3300,R3L621NKANR1AM,22
3301,RGRZZVKCRJU4R,13
3302,R2NOZOBPLBZ6AE,5
3303,R1TOO1N5JPW94G,0
3304,R3MG55BQSC9JDM,6
3305,RTD8IZPXPNEDE,5
3306,R1JQCVVEKAMVIM,6
3307,R10Q3SY3FSCG37,11
3308,R3PSHO51LR3FJ8,21
3309,R108JU3L70ZSOA,3
3310,R2OSNQOH7TJGBX,13
3311,RLYFO3568Q1P8,0
3312,R132NVOXV4R98T,22
3313,RKKH15L9HHM7X,14
3314,R2F6OJZZ0IQAMC,0
3315,RDZDIEDX2UYNB,2
3316,R22W7PSADTQ70V,4
3317,R1FZHWG7K72J9K,4
3318,R193OCRLLZRYK3,0
3319,R1P6UJ9HYJQY0Z,4
3320,R15ARW79F3OWWK,1
3321,R2FB5QXTPLGVR9,20
3322,R2KK6TB32TXQ2F,0
3323,RFLB4LRLGG30L,11
3324,R22DR5LMW8F9WK,3
3325,R1QM4XC7TPXS3L,8
3326,R262MGQ36YP4JF,12
3327,R253J1I1PIZ68J,1
3328,R3E42936EFAQAE,3
3329,R2G0PJRTEK2DHU,6
3330,RG94X665LNK3,3
3331,R1DJJRSV1EBHI9,2
3332,R2B4V99KM24KTW,6
3333,R2EANHB50GK8DA,2
